,index,Season,seasonStart,seasonEnd,team,opposition,result,ho/Aw,date,teamPoints,team_form_2games,team_form_3games,team_form_4games,team_form_5games,opp_form_2games,opp_form_3games,opp_form_4games,opp_form_5games,diff_2_game_form,diff_3_game_form,diff_4_game_form,diff_5_game_form,ho/Aw_binary,py_T_Leag_Pos,py_O_Leag_Pos,leagueDifference,monthNumber
11276,11276,2017-18,2017,2018,Man United,Huddersfield,Loss,Away,2017-10-21,0,4,7,10,11,0,1,2,2,4,6,8,9,0,6.0,21.0,-15.0,3
11277,11277,2017-18,2017,2018,Man United,Tottenham,Win,Home,2017-10-28,3,1,4,7,10,6,9,12,13,-5,-5,-5,-3,1,6.0,2.0,4.0,3
11278,11278,2017-18,2017,2018,Man United,Chelsea,Loss,Away,2017-11-05,0,3,4,7,10,6,6,6,9,-3,-2,1,1,0,6.0,1.0,5.0,4
11279,11279,2017-18,2017,2018,Man United,Newcastle,Win,Home,2017-11-18,3,3,3,4,7,0,3,4,5,3,0,0,2,1,6.0,21.0,-15.0,4
11280,11280,2017-18,2017,2018,Man United,Brighton,Win,Home,2017-11-25,3,3,6,6,7,4,5,8,9,-1,1,-2,-2,1,6.0,21.0,-15.0,4
11281,11281,2017-18,2017,2018,Man United,Watford,Win,Away,2017-11-28,3,6,6,9,9,6,6,6,6,0,0,3,3,0,6.0,17.0,-11.0,4
11282,11282,2017-18,2017,2018,Man United,Arsenal,Win,Away,2017-12-02,3,6,9,9,12,6,9,9,12,0,0,0,0,0,6.0,5.0,1.0,5
11283,11283,2017-18,2017,2018,Man United,Man City,Loss,Home,2017-12-10,0,6,9,12,12,6,9,12,15,0,0,0,-3,1,6.0,3.0,3.0,5
11284,11284,2017-18,2017,2018,Man United,Bournemouth,Win,Home,2017-12-13,3,3,6,9,12,2,2,3,6,1,4,6,6,1,6.0,9.0,-3.0,5
11285,11285,2017-18,2017,2018,Man United,West Brom,Win,Away,2017-12-17,3,3,6,9,12,1,2,3,4,2,4,6,8,0,6.0,10.0,-4.0,5
11286,11286,2017-18,2017,2018,Man United,Leicester,Draw,Away,2017-12-23,1,6,6,9,12,3,6,9,12,3,0,0,0,0,6.0,12.0,-6.0,5
11287,11287,2017-18,2017,2018,Man United,Burnley,Draw,Home,2017-12-26,1,4,7,7,10,1,4,7,7,3,3,0,3,1,6.0,16.0,-10.0,5
11288,11288,2017-18,2017,2018,Man United,Southampton,Draw,Home,2017-12-30,1,2,5,8,8,1,1,1,2,1,4,7,6,1,6.0,8.0,-2.0,5
11289,11289,2017-18,2017,2018,Man United,Everton,Win,Away,2018-01-01,3,2,3,6,9,1,2,5,8,1,1,1,1,0,6.0,7.0,-1.0,6
11290,11290,2017-18,2017,2018,Man United,Stoke,Win,Home,2018-01-15,3,4,5,6,9,0,1,4,4,4,4,2,5,1,6.0,13.0,-7.0,6
11291,11291,2017-18,2017,2018,Man United,Burnley,Win,Away,2018-01-20,3,6,7,8,9,0,1,2,2,6,6,6,7,0,6.0,16.0,-10.0,6
11292,11292,2017-18,2017,2018,Man United,Tottenham,Loss,Away,2018-01-31,0,6,9,10,11,4,5,8,11,2,4,2,0,0,6.0,2.0,4.0,6
11293,11293,2017-18,2017,2018,Man United,Huddersfield,Win,Home,2018-02-03,3,3,6,9,10,0,0,0,1,3,6,9,9,1,6.0,21.0,-15.0,7
11294,11294,2017-18,2017,2018,Man United,Newcastle,Loss,Away,2018-02-11,0,3,6,9,12,2,2,3,6,1,4,6,6,0,6.0,21.0,-15.0,7
11295,11295,2017-18,2017,2018,Man United,Chelsea,Win,Home,2018-02-25,3,3,3,6,9,3,3,6,7,0,0,0,2,1,6.0,1.0,5.0,7
11296,11296,2017-18,2017,2018,Man United,Crystal Palace,Win,Away,2018-03-05,3,3,6,6,9,0,1,2,2,3,5,4,7,0,6.0,14.0,-8.0,8
11297,11297,2017-18,2017,2018,Man United,Liverpool,Win,Home,2018-03-10,3,6,6,9,9,6,9,10,13,0,-3,-1,-4,1,6.0,4.0,2.0,8
11298,11298,2017-18,2017,2018,Man United,Swansea,Win,Home,2018-03-31,3,6,9,9,12,4,4,7,8,2,5,2,4,1,6.0,15.0,-9.0,8
11299,11299,2017-18,2017,2018,Man United,Man City,Win,Away,2018-04-07,3,6,9,12,12,6,9,12,15,0,0,0,-3,0,6.0,3.0,3.0,9
11300,11300,2017-18,2017,2018,Man United,West Brom,Loss,Home,2018-04-15,0,6,9,12,15,1,1,1,1,5,8,11,14,1,6.0,10.0,-4.0,9
11301,11301,2017-18,2017,2018,Man United,Bournemouth,Win,Away,2018-04-18,3,3,6,9,12,1,2,5,5,2,4,4,7,0,6.0,9.0,-3.0,9
11302,11302,2017-18,2017,2018,Man United,Arsenal,Win,Home,2018-04-29,3,3,6,9,12,3,6,9,12,0,0,0,0,1,6.0,5.0,1.0,9
11303,11303,2017-18,2017,2018,Man United,Brighton,Loss,Away,2018-05-04,0,6,6,9,12,2,2,3,3,4,4,6,9,0,6.0,21.0,-15.0,10
11304,11304,2017-18,2017,2018,Man United,West Ham,Draw,Away,2018-05-10,1,3,6,6,9,3,3,4,5,0,3,2,4,0,6.0,11.0,-5.0,10
11305,11305,2017-18,2017,2018,Man United,Watford,Win,Home,2018-05-13,3,1,4,7,7,3,4,4,4,-2,0,3,3,1,6.0,17.0,-11.0,10
11306,11306,2002-03,2002,2003,Middlesbrough,Southampton,Draw,Away,2002-08-17,1,0,0,0,0,3,3,4,7,-3,-3,-4,-7,0,12.0,11.0,1.0,1
11307,11307,2002-03,2002,2003,Middlesbrough,Fulham,Draw,Home,2002-08-24,1,1,1,1,1,3,4,7,10,-2,-3,-6,-9,1,12.0,13.0,-1.0,1
11308,11308,2002-03,2002,2003,Middlesbrough,Blackburn,Win,Home,2002-08-31,3,2,2,2,2,4,5,8,8,-2,-3,-6,-6,1,12.0,10.0,2.0,1
11309,11309,2002-03,2002,2003,Middlesbrough,Man United,Loss,Away,2002-09-03,0,4,5,5,5,2,5,6,6,2,0,-1,-1,0,12.0,3.0,9.0,2
11310,11310,2002-03,2002,2003,Middlesbrough,Sunderland,Win,Home,2002-09-10,3,3,4,5,5,4,4,5,6,-1,0,0,-1,1,12.0,17.0,-5.0,2
11311,11311,2002-03,2002,2003,Middlesbrough,Everton,Loss,Away,2002-09-14,0,3,6,7,8,0,1,4,5,3,5,3,3,0,12.0,15.0,-3.0,2
11312,11312,2002-03,2002,2003,Middlesbrough,Birmingham,Win,Home,2002-09-21,3,3,3,6,7,4,7,8,8,-1,-4,-2,-1,1,12.0,21.0,-9.0,2
11313,11313,2002-03,2002,2003,Middlesbrough,Tottenham,Win,Away,2002-09-28,3,3,6,6,9,3,3,6,9,0,3,0,0,0,12.0,9.0,3.0,2
11314,11314,2002-03,2002,2003,Middlesbrough,Bolton,Win,Home,2002-10-05,3,6,6,9,9,1,1,4,7,5,5,5,2,1,12.0,16.0,-4.0,3
11315,11315,2002-03,2002,2003,Middlesbrough,Charlton,Loss,Away,2002-10-20,0,6,9,9,12,0,1,1,1,6,8,8,11,0,12.0,14.0,-2.0,3
11316,11316,2002-03,2002,2003,Middlesbrough,Leeds,Draw,Home,2002-10-26,1,3,6,9,9,1,1,1,4,2,5,8,5,1,12.0,5.0,7.0,3
11317,11317,2002-03,2002,2003,Middlesbrough,Newcastle,Loss,Away,2002-11-04,0,1,4,7,10,3,6,9,12,-2,-2,-2,-2,0,12.0,4.0,8.0,4
11318,11318,2002-03,2002,2003,Middlesbrough,Liverpool,Win,Home,2002-11-09,3,1,1,4,7,6,9,12,15,-5,-8,-8,-8,1,12.0,2.0,10.0,4
11319,11319,2002-03,2002,2003,Middlesbrough,Chelsea,Loss,Away,2002-11-16,0,3,4,4,7,4,7,10,10,-1,-3,-6,-3,0,12.0,6.0,6.0,4
11320,11320,2002-03,2002,2003,Middlesbrough,Man City,Win,Home,2002-11-23,3,3,3,4,4,3,6,9,9,0,-3,-5,-5,1,12.0,21.0,-9.0,4
11321,11321,2002-03,2002,2003,Middlesbrough,West Brom,Loss,Away,2002-11-30,0,3,6,6,7,1,2,2,2,2,4,4,5,0,12.0,21.0,-9.0,4
11322,11322,2002-03,2002,2003,Middlesbrough,West Ham,Draw,Home,2002-12-07,1,3,3,6,6,0,1,1,1,3,2,5,5,1,12.0,7.0,5.0,5
11323,11323,2002-03,2002,2003,Middlesbrough,Chelsea,Draw,Home,2002-12-14,1,1,4,4,7,6,7,10,13,-5,-3,-6,-6,1,12.0,6.0,6.0,5
11324,11324,2002-03,2002,2003,Middlesbrough,Arsenal,Loss,Away,2002-12-21,0,2,2,5,5,1,4,4,7,1,-2,1,-2,0,12.0,1.0,11.0,5
11325,11325,2002-03,2002,2003,Middlesbrough,Man United,Win,Home,2002-12-26,3,1,2,2,5,3,6,9,12,-2,-4,-7,-7,1,12.0,3.0,9.0,5
11326,11326,2002-03,2002,2003,Middlesbrough,Aston Villa,Loss,Away,2002-12-28,0,3,4,5,5,0,3,3,3,3,1,2,2,0,12.0,8.0,4.0,5
11327,11327,2002-03,2002,2003,Middlesbrough,Blackburn,Loss,Away,2003-01-01,0,3,3,4,5,2,5,5,6,1,-2,-1,-1,0,12.0,10.0,2.0,6
11328,11328,2002-03,2002,2003,Middlesbrough,Southampton,Draw,Home,2003-01-11,1,0,3,3,4,6,7,8,9,-6,-4,-5,-5,1,12.0,11.0,1.0,6
11329,11329,2002-03,2002,2003,Middlesbrough,Fulham,Loss,Away,2003-01-19,0,1,1,4,4,1,2,2,2,0,-1,2,2,0,12.0,13.0,-1.0,6
11330,11330,2002-03,2002,2003,Middlesbrough,Aston Villa,Loss,Home,2003-01-28,0,1,1,1,4,1,4,7,7,0,-3,-6,-3,1,12.0,8.0,4.0,6
11331,11331,2002-03,2002,2003,Middlesbrough,Liverpool,Draw,Away,2003-02-08,1,0,1,1,1,4,7,8,8,-4,-6,-7,-7,0,12.0,2.0,10.0,7
11332,11332,2002-03,2002,2003,Middlesbrough,Sunderland,Win,Away,2003-02-22,3,1,1,2,2,0,0,0,1,1,1,2,1,0,12.0,17.0,-5.0,7
11333,11333,2002-03,2002,2003,Middlesbrough,Everton,Draw,Home,2003-03-01,1,4,4,4,5,3,6,9,12,1,-2,-5,-7,1,12.0,15.0,-3.0,8
11334,11334,2002-03,2002,2003,Middlesbrough,Newcastle,Win,Home,2003-03-05,3,4,5,5,5,6,7,10,13,-2,-2,-5,-8,1,12.0,4.0,8.0,8
11335,11335,2002-03,2002,2003,Middlesbrough,Leeds,Win,Away,2003-03-15,3,4,7,8,8,0,3,3,3,4,4,5,5,0,12.0,5.0,7.0,8
11336,11336,2002-03,2002,2003,Middlesbrough,Charlton,Draw,Home,2003-03-22,1,6,7,10,11,0,3,6,9,6,4,4,2,1,12.0,14.0,-2.0,8
11337,11337,2002-03,2002,2003,Middlesbrough,West Brom,Win,Home,2003-04-05,3,4,7,8,11,0,0,0,0,4,7,8,11,1,12.0,21.0,-9.0,9
11338,11338,2002-03,2002,2003,Middlesbrough,Man City,Draw,Away,2003-04-12,1,4,7,10,11,0,3,3,3,4,4,7,8,0,12.0,21.0,-9.0,9
11339,11339,2002-03,2002,2003,Middlesbrough,Arsenal,Loss,Home,2003-04-19,0,4,5,8,11,2,5,5,8,2,0,3,3,1,12.0,1.0,11.0,9
11340,11340,2002-03,2002,2003,Middlesbrough,West Ham,Loss,Away,2003-04-21,0,1,4,5,8,1,2,5,6,0,2,0,2,0,12.0,7.0,5.0,9
11341,11341,2002-03,2002,2003,Middlesbrough,Birmingham,Loss,Away,2003-04-26,0,0,1,4,5,6,9,9,12,-6,-8,-5,-7,0,12.0,21.0,-9.0,9
11342,11342,2002-03,2002,2003,Middlesbrough,Tottenham,Win,Home,2003-05-03,3,0,0,1,4,3,3,4,7,-3,-3,-3,-3,1,12.0,9.0,3.0,10
11343,11343,2002-03,2002,2003,Middlesbrough,Bolton,Loss,Away,2003-05-11,0,3,3,3,4,2,3,6,6,1,0,-3,-2,0,12.0,16.0,-4.0,10
11344,11344,1995-96,1995,1996,Middlesbrough,Arsenal,Draw,Away,1995-08-20,1,0,0,0,0,1,2,5,8,-1,-2,-5,-8,0,21.0,12.0,9.0,1
11345,11345,1995-96,1995,1996,Middlesbrough,Chelsea,Win,Home,1995-08-26,3,1,1,1,1,2,5,6,7,-1,-4,-5,-6,1,21.0,11.0,10.0,1
11346,11346,1995-96,1995,1996,Middlesbrough,Newcastle,Loss,Away,1995-08-30,0,4,4,4,4,6,9,12,12,-2,-5,-8,-8,0,21.0,6.0,15.0,1
11347,11347,1995-96,1995,1996,Middlesbrough,Bolton,Draw,Away,1995-09-09,1,3,4,4,4,3,3,3,3,0,1,1,1,0,21.0,21.0,0.0,2
11348,11348,1995-96,1995,1996,Middlesbrough,Southampton,Draw,Home,1995-09-12,1,1,4,5,5,4,4,4,5,-3,0,1,0,1,21.0,10.0,11.0,2
11349,11349,1995-96,1995,1996,Middlesbrough,Coventry,Win,Home,1995-09-16,3,2,2,5,6,2,3,6,6,0,-1,-1,0,1,21.0,16.0,5.0,2
11350,11350,1995-96,1995,1996,Middlesbrough,Man City,Win,Away,1995-09-23,3,4,5,5,8,0,0,0,0,4,5,5,8,0,21.0,17.0,4.0,2
11351,11351,1995-96,1995,1996,Middlesbrough,Blackburn,Win,Home,1995-09-30,3,6,7,8,8,3,4,4,4,3,3,4,4,1,21.0,1.0,20.0,2
11352,11352,1995-96,1995,1996,Middlesbrough,Sheffield Weds,Win,Away,1995-10-15,3,6,9,10,11,1,1,4,5,5,8,6,6,0,21.0,13.0,8.0,3
11353,11353,1995-96,1995,1996,Middlesbrough,QPR,Win,Home,1995-10-21,3,6,9,12,13,3,3,6,6,3,6,6,7,1,21.0,8.0,13.0,3
11354,11354,1995-96,1995,1996,Middlesbrough,Man United,Loss,Away,1995-10-28,0,6,9,12,15,6,7,8,11,0,2,4,4,0,21.0,2.0,19.0,3
11355,11355,1995-96,1995,1996,Middlesbrough,Leeds,Draw,Home,1995-11-04,1,3,6,9,12,4,4,7,10,-1,2,2,2,1,21.0,5.0,16.0,4
11356,11356,1995-96,1995,1996,Middlesbrough,Wimbledon,Draw,Away,1995-11-18,1,1,4,7,10,0,0,0,0,1,4,7,10,0,21.0,9.0,12.0,4
11357,11357,1995-96,1995,1996,Middlesbrough,Tottenham,Loss,Home,1995-11-21,0,2,2,5,8,6,7,8,8,-4,-5,-3,0,1,21.0,7.0,14.0,4
11358,11358,1995-96,1995,1996,Middlesbrough,Liverpool,Win,Home,1995-11-25,3,1,2,2,5,1,1,4,7,0,1,-2,-2,1,21.0,4.0,17.0,4
11359,11359,1995-96,1995,1996,Middlesbrough,QPR,Draw,Away,1995-12-02,1,3,4,5,5,0,1,1,2,3,3,4,3,0,21.0,8.0,13.0,5
11360,11360,1995-96,1995,1996,Middlesbrough,Man City,Win,Home,1995-12-09,3,4,4,5,6,6,9,10,13,-2,-5,-5,-7,1,21.0,17.0,4.0,5
11361,11361,1995-96,1995,1996,Middlesbrough,Blackburn,Loss,Away,1995-12-16,0,4,7,7,8,3,4,7,7,1,3,0,1,0,21.0,1.0,20.0,5
11362,11362,1995-96,1995,1996,Middlesbrough,West Ham,Win,Home,1995-12-23,3,3,4,7,7,3,3,6,7,0,1,1,0,1,21.0,14.0,7.0,5
11363,11363,1995-96,1995,1996,Middlesbrough,Everton,Loss,Away,1995-12-26,0,3,6,7,10,0,3,4,5,3,3,3,5,0,21.0,15.0,6.0,5
11364,11364,1995-96,1995,1996,Middlesbrough,Nott'm Forest,Loss,Away,1995-12-30,0,3,3,6,7,3,4,5,6,0,-1,1,1,0,21.0,3.0,18.0,5
11365,11365,1995-96,1995,1996,Middlesbrough,Aston Villa,Loss,Home,1996-01-01,0,0,3,3,6,3,4,5,5,-3,-1,-2,1,1,21.0,18.0,3.0,6
11366,11366,1995-96,1995,1996,Middlesbrough,Arsenal,Loss,Home,1996-01-13,0,0,0,3,3,0,3,3,4,0,-3,0,-1,1,21.0,12.0,9.0,6
11367,11367,1995-96,1995,1996,Middlesbrough,Southampton,Loss,Away,1996-01-20,0,0,0,0,3,1,2,3,3,-1,-2,-3,0,0,21.0,10.0,11.0,6
11368,11368,1995-96,1995,1996,Middlesbrough,Chelsea,Loss,Away,1996-02-04,0,0,0,0,0,4,7,8,8,-4,-7,-8,-8,0,21.0,11.0,10.0,7
11369,11369,1995-96,1995,1996,Middlesbrough,Newcastle,Loss,Home,1996-02-10,0,0,0,0,0,6,9,12,12,-6,-9,-12,-12,1,21.0,6.0,15.0,7
11370,11370,1995-96,1995,1996,Middlesbrough,Bolton,Loss,Home,1996-02-17,0,0,0,0,0,0,0,3,3,0,0,-3,-3,1,21.0,21.0,0.0,7
11371,11371,1995-96,1995,1996,Middlesbrough,Coventry,Draw,Away,1996-02-24,1,0,0,0,0,4,4,5,5,-4,-4,-5,-5,0,21.0,16.0,5.0,7
11372,11372,1995-96,1995,1996,Middlesbrough,Everton,Loss,Home,1996-03-02,0,1,1,1,1,3,6,7,10,-2,-5,-6,-9,1,21.0,15.0,6.0,8
11373,11373,1995-96,1995,1996,Middlesbrough,West Ham,Loss,Away,1996-03-09,0,1,1,1,1,1,4,7,10,0,-3,-6,-9,0,21.0,14.0,7.0,8
11374,11374,1995-96,1995,1996,Middlesbrough,Nott'm Forest,Draw,Home,1996-03-16,1,0,1,1,1,3,3,3,6,-3,-2,-2,-5,1,21.0,3.0,18.0,8
11375,11375,1995-96,1995,1996,Middlesbrough,Aston Villa,Draw,Away,1996-03-19,1,1,1,2,2,3,6,6,9,-2,-5,-4,-7,0,21.0,18.0,3.0,8
11376,11376,1995-96,1995,1996,Middlesbrough,Leeds,Win,Away,1996-03-30,3,2,2,2,3,1,4,4,4,1,-2,-2,-1,0,21.0,5.0,16.0,8
11377,11377,1995-96,1995,1996,Middlesbrough,Sheffield Weds,Win,Home,1996-04-05,3,4,5,5,5,3,6,6,6,1,-1,-1,-1,1,21.0,13.0,8.0,9
11378,11378,1995-96,1995,1996,Middlesbrough,Tottenham,Draw,Away,1996-04-08,1,6,7,8,8,3,3,6,6,3,4,2,2,0,21.0,7.0,14.0,9
11379,11379,1995-96,1995,1996,Middlesbrough,Wimbledon,Loss,Home,1996-04-13,0,4,7,8,9,4,7,10,10,0,0,-2,-1,1,21.0,9.0,12.0,9
11380,11380,1995-96,1995,1996,Middlesbrough,Liverpool,Loss,Away,1996-04-27,0,1,4,7,8,4,4,7,7,-3,0,0,1,0,21.0,4.0,17.0,9
11381,11381,1995-96,1995,1996,Middlesbrough,Man United,Loss,Home,1996-05-04,0,0,1,4,7,6,6,9,12,-6,-5,-5,-5,1,21.0,2.0,19.0,10
11382,11382,1996-97,1996,1997,Middlesbrough,Liverpool,Draw,Home,1996-08-17,1,0,0,1,4,2,5,6,9,-2,-5,-5,-5,1,12.0,3.0,9.0,1
11383,11383,1996-97,1996,1997,Middlesbrough,Chelsea,Loss,Away,1996-08-21,0,1,1,1,2,1,2,3,6,0,-1,-2,-4,0,12.0,11.0,1.0,1
11384,11384,1996-97,1996,1997,Middlesbrough,Nott'm Forest,Draw,Away,1996-08-24,1,1,1,1,1,3,6,7,7,-2,-5,-6,-6,0,12.0,9.0,3.0,1
11385,11385,1996-97,1996,1997,Middlesbrough,West Ham,Win,Home,1996-09-04,3,1,2,2,2,4,4,5,5,-3,-2,-3,-3,1,12.0,10.0,2.0,2
11386,11386,1996-97,1996,1997,Middlesbrough,Coventry,Win,Home,1996-09-07,3,4,4,5,5,0,1,1,2,4,3,4,3,1,12.0,16.0,-4.0,2
11387,11387,1996-97,1996,1997,Middlesbrough,Everton,Win,Away,1996-09-14,3,6,7,7,8,0,1,2,5,6,6,5,3,0,12.0,6.0,6.0,2
11388,11388,1996-97,1996,1997,Middlesbrough,Arsenal,Loss,Home,1996-09-21,0,6,9,10,10,4,5,8,8,2,4,2,2,1,12.0,5.0,7.0,2
11389,11389,1996-97,1996,1997,Middlesbrough,Southampton,Loss,Away,1996-09-28,0,3,6,9,10,0,0,1,1,3,6,8,9,0,12.0,17.0,-5.0,2
11390,11390,1996-97,1996,1997,Middlesbrough,Sunderland,Draw,Away,1996-10-14,1,0,3,6,9,3,3,4,4,-3,0,2,5,0,12.0,21.0,-9.0,3
11391,11391,1996-97,1996,1997,Middlesbrough,Tottenham,Loss,Home,1996-10-19,0,1,1,4,7,3,3,6,6,-2,-2,-2,1,1,12.0,8.0,4.0,3
11392,11392,1996-97,1996,1997,Middlesbrough,Wimbledon,Draw,Home,1996-10-26,1,1,1,1,4,6,9,12,15,-5,-8,-11,-11,1,12.0,14.0,-2.0,3
11393,11393,1996-97,1996,1997,Middlesbrough,Newcastle,Loss,Away,1996-11-03,0,1,2,2,2,3,6,9,12,-2,-4,-7,-10,0,12.0,2.0,10.0,4
11394,11394,1996-97,1996,1997,Middlesbrough,Derby,Loss,Away,1996-11-17,0,1,1,2,2,3,4,4,4,-2,-3,-2,-2,0,12.0,21.0,-9.0,4
11395,11395,1996-97,1996,1997,Middlesbrough,Man United,Draw,Home,1996-11-23,1,0,1,1,2,3,3,3,6,-3,-2,-2,-4,1,12.0,1.0,11.0,4
11396,11396,1996-97,1996,1997,Middlesbrough,Aston Villa,Loss,Away,1996-11-30,0,1,1,2,2,3,6,6,9,-2,-5,-4,-7,0,12.0,4.0,8.0,4
11397,11397,1996-97,1996,1997,Middlesbrough,Leicester,Loss,Home,1996-12-03,0,1,1,1,2,0,3,3,6,1,-2,-2,-4,1,12.0,21.0,-9.0,5
11398,11398,1996-97,1996,1997,Middlesbrough,Leeds,Draw,Home,1996-12-07,1,0,1,1,1,6,6,9,9,-6,-5,-8,-8,1,12.0,13.0,-1.0,5
11399,11399,1996-97,1996,1997,Middlesbrough,Liverpool,Loss,Away,1996-12-14,0,1,1,2,2,3,4,5,8,-2,-3,-3,-6,0,12.0,3.0,9.0,5
11400,11400,1996-97,1996,1997,Middlesbrough,Everton,Win,Home,1996-12-26,3,1,1,1,2,4,5,5,8,-3,-4,-4,-6,1,12.0,6.0,6.0,5
11401,11401,1996-97,1996,1997,Middlesbrough,Coventry,Loss,Away,1996-12-28,0,3,4,4,4,6,9,9,9,-3,-5,-5,-5,0,12.0,16.0,-4.0,5
11402,11402,1996-97,1996,1997,Middlesbrough,Arsenal,Loss,Away,1997-01-01,0,3,3,4,4,2,2,3,6,1,1,1,-2,0,12.0,5.0,7.0,6
11403,11403,1996-97,1996,1997,Middlesbrough,Southampton,Loss,Home,1997-01-11,0,0,3,3,4,0,3,3,3,0,0,0,1,1,12.0,17.0,-5.0,6
11404,11404,1996-97,1996,1997,Middlesbrough,Sheffield Weds,Win,Home,1997-01-18,3,0,0,3,3,4,5,6,7,-4,-5,-3,-4,1,12.0,15.0,-3.0,6
11405,11405,1996-97,1996,1997,Middlesbrough,Wimbledon,Draw,Away,1997-02-01,1,3,3,3,6,0,1,4,4,3,2,-1,2,0,12.0,14.0,-2.0,7
11406,11406,1996-97,1996,1997,Middlesbrough,Newcastle,Loss,Home,1997-02-22,0,4,4,4,4,6,7,8,11,-2,-3,-4,-7,1,12.0,2.0,10.0,7
11407,11407,1996-97,1996,1997,Middlesbrough,Sheffield Weds,Loss,Away,1997-03-01,0,1,4,4,4,4,5,8,8,-3,-1,-4,-4,0,12.0,15.0,-3.0,8
11408,11408,1996-97,1996,1997,Middlesbrough,Derby,Win,Home,1997-03-05,3,0,1,4,4,3,4,7,7,-3,-3,-3,-3,1,12.0,21.0,-9.0,8
11409,11409,1996-97,1996,1997,Middlesbrough,Leicester,Win,Away,1997-03-15,3,3,3,4,7,4,7,10,10,-1,-4,-6,-3,0,12.0,21.0,-9.0,8
11410,11410,1996-97,1996,1997,Middlesbrough,Blackburn,Win,Home,1997-03-19,3,6,6,6,7,4,5,8,9,2,1,-2,-2,1,12.0,7.0,5.0,8
11411,11411,1996-97,1996,1997,Middlesbrough,Chelsea,Win,Home,1997-03-22,3,6,9,9,9,6,6,7,7,0,3,2,2,1,12.0,11.0,1.0,8
11412,11412,1996-97,1996,1997,Middlesbrough,Nott'm Forest,Draw,Home,1997-03-24,1,6,9,12,12,2,3,3,3,4,6,9,9,1,12.0,9.0,3.0,8
11413,11413,1996-97,1996,1997,Middlesbrough,West Ham,Draw,Away,1997-04-09,1,4,7,10,13,4,5,8,8,0,2,2,5,0,12.0,10.0,2.0,9
11414,11414,1996-97,1996,1997,Middlesbrough,Sunderland,Loss,Home,1997-04-19,0,2,5,8,11,1,2,2,2,1,3,6,9,1,12.0,21.0,-9.0,9
11415,11415,1996-97,1996,1997,Middlesbrough,Tottenham,Loss,Away,1997-04-24,0,1,2,5,8,1,1,4,4,0,1,1,4,0,12.0,8.0,4.0,9
11416,11416,1996-97,1996,1997,Middlesbrough,Aston Villa,Win,Home,1997-05-03,3,0,1,2,5,2,2,5,8,-2,-1,-3,-3,1,12.0,4.0,8.0,10
11417,11417,1996-97,1996,1997,Middlesbrough,Man United,Draw,Away,1997-05-05,1,3,3,4,5,4,7,7,10,-1,-4,-3,-5,0,12.0,1.0,11.0,10
11418,11418,1996-97,1996,1997,Middlesbrough,Blackburn,Draw,Away,1997-05-08,1,4,4,4,5,3,4,4,5,1,0,0,0,0,12.0,7.0,5.0,10
11419,11419,1996-97,1996,1997,Middlesbrough,Leeds,Draw,Away,1997-05-11,1,2,5,5,5,2,3,3,4,0,2,2,1,0,12.0,13.0,-1.0,10
11420,11420,1998-99,1998,1999,Middlesbrough,Leeds,Draw,Home,1998-08-15,1,2,3,6,6,1,2,5,5,1,1,1,1,1,21.0,5.0,16.0,1
11421,11421,1998-99,1998,1999,Middlesbrough,Aston Villa,Loss,Away,1998-08-23,0,2,3,4,7,4,7,7,10,-2,-4,-3,-3,0,21.0,7.0,14.0,1
11422,11422,1998-99,1998,1999,Middlesbrough,Derby,Draw,Home,1998-08-29,1,1,2,3,4,2,5,8,8,-1,-3,-5,-4,1,21.0,9.0,12.0,1
11423,11423,1998-99,1998,1999,Middlesbrough,Leicester,Win,Away,1998-09-09,3,1,2,3,4,3,4,4,7,-2,-2,-1,-3,0,21.0,10.0,11.0,2
11424,11424,1998-99,1998,1999,Middlesbrough,Tottenham,Win,Away,1998-09-13,3,4,4,5,6,6,6,6,7,-2,-2,-1,-1,0,21.0,14.0,7.0,2
11425,11425,1998-99,1998,1999,Middlesbrough,Everton,Draw,Home,1998-09-19,1,6,7,7,8,4,4,4,5,2,3,3,3,1,21.0,17.0,4.0,2
11426,11426,1998-99,1998,1999,Middlesbrough,Chelsea,Loss,Away,1998-09-26,0,4,7,8,8,6,7,8,8,-2,0,0,0,0,21.0,4.0,17.0,2
11427,11427,1998-99,1998,1999,Middlesbrough,Sheffield Weds,Win,Home,1998-10-03,3,1,4,7,8,3,6,6,6,-2,-2,1,2,1,21.0,16.0,5.0,3
11428,11428,1998-99,1998,1999,Middlesbrough,Blackburn,Win,Home,1998-10-17,3,3,4,7,10,4,4,4,4,-1,0,3,6,1,21.0,6.0,15.0,3
11429,11429,1998-99,1998,1999,Middlesbrough,Wimbledon,Draw,Away,1998-10-24,1,6,6,7,10,0,1,4,4,6,5,3,6,0,21.0,15.0,6.0,3
11430,11430,1998-99,1998,1999,Middlesbrough,Nott'm Forest,Draw,Home,1998-11-01,1,4,7,7,8,1,1,1,2,3,6,6,6,1,21.0,21.0,0.0,4
11431,11431,1998-99,1998,1999,Middlesbrough,Southampton,Draw,Away,1998-11-07,1,2,5,8,8,4,5,5,5,-2,0,3,3,0,21.0,12.0,9.0,4
11432,11432,1998-99,1998,1999,Middlesbrough,Charlton,Draw,Away,1998-11-14,1,2,3,6,9,2,5,5,8,0,-2,1,1,0,21.0,21.0,0.0,4
